# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ygaV	ECB_02523	ECB_02523	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ygaW	ECB_02526	ECB_02526	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ygaXY	ECB_02536	ECB_02536	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
ygaZ	ECB_02537	ECB_02537	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ygbA	ECB_02582	ECB_02582	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ygbD	ECB_02561	ECB_02561	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
ygbE	ECB_02599	ECB_02599	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ygbI	ECB_02585	ECB_02585	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ygbJ	ECB_02586	ECB_02586	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ygbK	ECB_02587	ECB_02587	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ygbL	ECB_02588	ECB_02588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ygbO	ECB_02595	ECB_02595	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ygcE	ECB_02620	ECB_02620	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
ygcF	ECB_02622	ECB_02622	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ygcG	ECB_02623	ECB_02623	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ygcM	ECB_02610	ECB_02610	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
ygcN	ECB_02611	ECB_02611	protein_coding	0	0	2	2	0	0	0	0	1	0	0	2	0	0	0	0	1
ygcO	ECB_02612	ECB_02612	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ygcP	ECB_02613	ECB_02613	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ygcQ	ECB_02614	ECB_02614	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
ygcR	ECB_02615	ECB_02615	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	3
ygcS	ECB_02616	ECB_02616	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	5
ygcU	ECB_02617	ECB_02617	protein_coding	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	1	4
ygcW	ECB_02618	ECB_02618	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
ygdB	ECB_02672	ECB_02672	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygdE	ECB_02657	ECB_02657	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygdH	ECB_02640	ECB_02640	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygdK	ECB_02662	ECB_02662	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygdL	ECB_02663	ECB_02663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ygdP	ECB_02678	ECB_02678	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ygdQ	ECB_02680	ECB_02680	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ygdR	ECB_02681	ECB_02681	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ygeA	ECB_02688	ECB_02688	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygeD	ECB_02683	ECB_02683	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
ygfA	ECB_02743	ECB_02743	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ygfB	ECB_02741	ECB_02741	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ygfE	ECB_02742	ECB_02742	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ygfF	ECB_02734	ECB_02734	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ygfI	ECB_02752	ECB_02752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ygfU	ECB_02720	ECB_02720	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygfX	ECB_02728	ECB_02728	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygfY	ECB_02729	ECB_02729	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygfZ	ECB_02730	ECB_02730	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yggA	ECB_02754	ECB_02754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggB	ECB_02755	ECB_02755	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yggC	ECB_02759	ECB_02759	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yggD	ECB_02760	ECB_02760	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yggE	ECB_02753	ECB_02753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggF	ECB_02761	ECB_02761	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yggH	ECB_02790	ECB_02790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggJ	ECB_02776	ECB_02776	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
yggL	ECB_02789	ECB_02789	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggM	ECB_02786	ECB_02786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggN	ECB_02788	ECB_02788	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggP	ECB_02762	ECB_02762	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yggR	ECB_02780	ECB_02780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yggS	ECB_02781	ECB_02781	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggT	ECB_02782	ECB_02782	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yggX	ECB_02792	ECB_02792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yghA	ECB_02878	ECB_02878	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
yghB	ECB_02882	ECB_02882	protein_coding	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0
yghF	ECB_02839	ECB_02839	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
yghG	ECB_02840	ECB_02840	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
yghJ	ECB_02842	ECB_02842	protein_coding	0	0	1	4	0	0	0	0	3	0	0	1	0	0	0	0	1
yghK	ECB_02843	ECB_02843	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
yghO	ECB_02850	ECB_02850	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	3
yghQ	ECB_02859	ECB_02859	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yghR	ECB_02860	ECB_02860	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yghS	ECB_02861	ECB_02861	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yghT	ECB_02862	ECB_02862	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yghU	ECB_02865	ECB_02865	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
yghW	ECB_02874	ECB_02874	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yghXY	ECB_02875	ECB_02875	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yghZ	ECB_02876	ECB_02876	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ygiA	ECB_02908	ECB_02908	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	2
ygiB	ECB_02909	ECB_02909	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	2
ygiC	ECB_02910	ECB_02910	protein_coding	0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	1	2
ygiD	ECB_02911	ECB_02911	protein_coding	0	0	1	5	0	0	0	0	3	0	0	1	0	0	0	0	2
ygiE	ECB_02912	ECB_02912	protein_coding	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	3
ygiF	ECB_02924	ECB_02924	protein_coding	0	0	1	4	0	0	0	0	2	0	0	1	0	0	0	0	2
ygiG	ECB_02928	ECB_02928	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
ygiH	ECB_02929	ECB_02929	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ygiL	ECB_02915	ECB_02915	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ygiM	ECB_02925	ECB_02925	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
ygiN	ECB_02901	ECB_02901	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiP	ECB_02930	ECB_02930	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
ygiQ	ECB_02888	ECB_02888	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
ygiS	ECB_02892	ECB_02892	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiT	ECB_02893	ECB_02893	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiU	ECB_02894	ECB_02894	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiV	ECB_02895	ECB_02895	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiW	ECB_02896	ECB_02896	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygiX	ECB_02897	ECB_02897	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ygiY	ECB_02898	ECB_02898	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
ygiZ	ECB_02899	ECB_02899	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ygjD	ECB_02934	ECB_02934	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ygjE	ECB_02933	ECB_02933	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygjF	ECB_02938	ECB_02938	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ygjG	ECB_02942	ECB_02942	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	1
ygjH	ECB_02943	ECB_02943	protein_coding	0	1	1	2	0	0	0	0	2	0	0	1	0	0	0	1	0
ygjQ	ECB_02955	ECB_02955	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygjR	ECB_02956	ECB_02956	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygjT	ECB_02957	ECB_02957	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygjU	ECB_02958	ECB_02958	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ygjV	ECB_02959	ECB_02959	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
yhaB	ECB_02987	ECB_02987	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhaC	ECB_02988	ECB_02988	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhaV	ECB_02995	ECB_02995	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhbC	ECB_03037	ECB_03037	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhbE	ECB_03049	ECB_03049	protein_coding	0	0	1	4	0	0	0	0	1	0	0	1	0	0	0	0	3
yhbG	ECB_03066	ECB_03066	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhbH	ECB_03068	ECB_03068	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhbJ	ECB_03070	ECB_03070	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yhbL	ECB_03074	ECB_03074	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
yhbN	ECB_03065	ECB_03065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhbP	ECB_03021	ECB_03021	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhbQ	ECB_03022	ECB_03022	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhbS	ECB_03023	ECB_03023	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhbT	ECB_03024	ECB_03024	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhbU	ECB_03025	ECB_03025	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhbV	ECB_03026	ECB_03026	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhbW	ECB_03027	ECB_03027	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhbX	ECB_03039	ECB_03039	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhbY	ECB_03045	ECB_03045	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yhbZ	ECB_03048	ECB_03048	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhcC	ECB_03076	ECB_03076	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yhcG	ECB_03079	ECB_03079	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhcH	ECB_03081	ECB_03081	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
yhcN	ECB_03098	ECB_03098	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
yhcO	ECB_03099	ECB_03099	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
yhcP	ECB_03100	ECB_03100	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhcQ	ECB_03101	ECB_03101	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
yhcR	ECB_03102	ECB_03102	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0
yhcS	ECB_03103	ECB_03103	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
yhdA	ECB_03111	ECB_03111	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhdE	ECB_03107	ECB_03107	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhdG	ECB_03118	ECB_03118	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yhdH	ECB_03112	ECB_03112	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhdJ	ECB_03120	ECB_03120	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	1	1
yhdP	ECB_03105	ECB_03105	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
yhdT	ECB_03115	ECB_03115	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yhdU	ECB_03121	ECB_03121	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yhdV	ECB_03125	ECB_03125	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhdW	ECB_03126	ECB_03126	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhdX	ECB_03127	ECB_03127	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhdY	ECB_03128	ECB_03128	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhdZ	ECB_03129	ECB_03129	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yheL	ECB_03194	ECB_03194	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yheM	ECB_03195	ECB_03195	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yheN	ECB_03196	ECB_03196	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yheO	ECB_03197	ECB_03197	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yheR	ECB_03202	ECB_03202	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
yheS	ECB_03203	ECB_03203	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	1
yheT	ECB_03204	ECB_03204	protein_coding	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1
yheU	ECB_03205	ECB_03205	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
yhfA	ECB_03207	ECB_03207	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
yhfK	ECB_03209	ECB_03209	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
yhfL	ECB_03220	ECB_03220	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhfM	ECB_03221	ECB_03221	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhfN	ECB_03222	ECB_03222	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yhfQ	ECB_03224	ECB_03224	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfR	ECB_03225	ECB_03225	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfT	ECB_03229	ECB_03229	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yhfU	ECB_03230	ECB_03230	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfV	ECB_03231	ECB_03231	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhfW	ECB_03232	ECB_03232	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfX	ECB_03233	ECB_03233	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfY	ECB_03234	ECB_03234	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhfZ	ECB_03235	ECB_03235	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhgA	ECB_03263	ECB_03263	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhgE	ECB_03254	ECB_03254	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
yhgF	ECB_03259	ECB_03259	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhgG	ECB_03262	ECB_03262	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhgH	ECB_03265	ECB_03265	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
yhgI	ECB_03266	ECB_03266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhgN	ECB_03286	ECB_03286	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhhA	ECB_03297	ECB_03297	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhhF	ECB_03314	ECB_03314	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhhH	ECB_03332	ECB_03332	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
yhhI	ECB_03334	ECB_03334	protein_coding	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	9
yhhI-1	ECB_00213	ECB_00213	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yhhJ	ECB_03335	ECB_03335	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	1
yhhL	ECB_03315	ECB_03315	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhhM	ECB_03316	ECB_03316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhhN	ECB_03317	ECB_03317	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
yhhQ	ECB_03320	ECB_03320	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhhS	ECB_03322	ECB_03322	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
yhhT	ECB_03323	ECB_03323	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhhW	ECB_03290	ECB_03290	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhhX	ECB_03291	ECB_03291	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhhY	ECB_03292	ECB_03292	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhhZ	ECB_03293	ECB_03293	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhiH	ECB_03336	ECB_03336	protein_coding	0	0	1	6	0	0	0	0	6	0	0	1	0	0	0	0	0
yhiI	ECB_03337	ECB_03337	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhiJ	ECB_03338	ECB_03338	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhiKL	ECB_03339	ECB_03339	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhiN	ECB_03341	ECB_03341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhiO	ECB_03343	ECB_03343	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhiP	ECB_03345	ECB_03345	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0
yhiQ	ECB_03346	ECB_03346	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1
yhiR	ECB_03348	ECB_03348	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
yhiW	ECB_03363	ECB_03363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhjA	ECB_03366	ECB_03366	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
yhjB	ECB_03368	ECB_03368	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yhjC	ECB_03369	ECB_03369	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
yhjD	ECB_03370	ECB_03370	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhjE	ECB_03371	ECB_03371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yhjG	ECB_03372	ECB_03372	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhjH	ECB_03373	ECB_03373	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhjJ	ECB_03375	ECB_03375	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yhjK	ECB_03377	ECB_03377	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yhjN	ECB_03380	ECB_03380	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhjV	ECB_03390	ECB_03390	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yhjW	ECB_03396	ECB_03396	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaA	ECB_03414	ECB_03414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaB	ECB_03415	ECB_03415	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaD	ECB_03402	ECB_03402	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaF	ECB_03404	ECB_03404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaG	ECB_03405	ECB_03405	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaH	ECB_03413	ECB_03413	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaI	ECB_03425	ECB_03425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaJ	ECB_03426	ECB_03426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaK	ECB_03427	ECB_03427	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaL	ECB_03428	ECB_03428	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaM	ECB_03429	ECB_03429	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yiaN	ECB_03430	ECB_03430	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
yiaO	ECB_03431	ECB_03431	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yiaT	ECB_03439	ECB_03439	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yiaU	ECB_03440	ECB_03440	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
yiaV	ECB_03441	ECB_03441	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
yiaW	ECB_03442	ECB_03442	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yiaY	ECB_03444	ECB_03444	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
